,Date,BE,BG,CZ,DK,DE,EE,IE,GR,ES,FR,HR,IT,LV,LT,LU,HU,MT,NL,AT,PL,PT,RO,SI,SK,FI,SE,GB,NI,EU,Change / previous week
593,2013-11-11, 340.04 , -   , 302.09 , 390.96 , 375.05 , 294.54 ,389.7, 435.30 , 374.94 ,385.89,  , 411.02 , 243.03 , 271.34 , 383.77 , 245.94 ,  , 320.10 , 369.34 , 304.59 , 368.51 , 282.46 , 343.89 , 299.11 , 400.31 , 374.50 , 477.22 , 444.03 ,389.14,+0.22%
594,2013-11-18, 336.90 , -   , 301.81 , 387.67 , 376.65 , 297.72 ,388.55, 441.00 , 380.47 ,383.72,  , 411.00 , 230.33 , 286.71 , 389.33 , 243.41 ,  , 312.88 , 371.70 , 308.01 , 368.08 , 235.96 , 336.84 , 322.58 , 384.97 , 362.00 , 479.07 , 446.82 ,389.4,+0.07%
595,2013-11-25, 336.39 , -   , 300.29 , 393.06 , 375.93 , 289.08 ,389.07, 433.21 , 378.47 ,382.78,  , 415.82 , 203.96 , 273.69 , 384.32 , 242.82 ,  , 322.93 , 374.67 , 304.02 , 367.71 , 229.88 , 337.11 , 307.25 , 401.49 , 370.45 , 480.58 , 448.12 ,390.2,+0.21%
596,2013-12-02, 336.80 , -   , 297.87 , 392.34 , 374.69 , 305.77 ,388.13, 436.68 , 384.44 ,383.5,  , 418.48 , 234.16 , 278.51 , 384.32 , 270.45 ,  , 322.93 , 374.82 , 305.08 , 367.87 , 233.68 , 336.32 , 293.72 , 389.72 , 368.60 , 479.35 , 446.47 ,390.96,+0.19%
597,2013-12-09, 337.35 , -   , 299.64 , 391.66 , 374.69 , 307.56 ,387.7, 432.71 , 388.60 ,387.02,  , 422.99 , 243.85 , 286.86 , 385.63 , 254.76 ,  , 324.95 , 374.90 , 301.39 , 368.05 , 262.51 , 338.44 , 308.23 , 398.01 , 375.78 , 472.23 , 436.73 ,391.79,+0.21%
598,2013-12-16, 337.95 , -   , 300.67 , 391.50 , 374.69 , 298.46 ,386.94, 425.53 , 386.73 ,390.48,  , 419.83 , 243.99 , 279.78 , 383.34 , 257.39 ,  , 331.65 , 377.30 , 302.19 , 368.38 , 251.88 , 339.59 , 308.23 , 401.81 , 359.63 , 466.37 , 431.07 ,390.68,-0.28%
599,2013-12-23, 339.07 , -   , 300.36 , 383.10 , 374.69 , -   ,392.29, 433.88 , 390.59 ,390.33,  , 427.20 , 244.18 , 288.33 , 381.76 , 258.66 ,  , 331.65 , 379.75 , 316.81 , 367.24 , 288.81 , 343.36 , 308.23 , 400.08 , 358.63 , 471.72 , 435.48 ,394.49,+0.98%
600,2013-12-30, 339.04 , -   , 301.02 , 391.11 , 382.57 , 304.49 ,389.31, 420.00 , 389.30 ,390.51,  , 423.40 , 171.44 , 287.11 , 381.20 , 258.56 ,  , 302.24 , 380.28 , 312.44 , 367.24 , 249.66 , 351.45 , -   , 392.00 , 362.77 , 471.94 , 436.82 ,394.27,-0.05%
601,2014-01-06, 336.80 , -   , 305.48 , 390.11 , 382.14 , 314.58 ,388.38, 443.47 , 385.78 ,390.72,  , 425.83 , 236.51 , 268.65 , 386.33 , 244.15 ,  , 334.11 , 378.49 , 307.52 , 368.77 , 232.66 , 349.63 , 295.77 , 401.63 , 352.92 , 469.40 , 436.59 ,393.88,-0.10%
602,2014-01-13, 336.64 , -   , 304.24 , 389.67 , 380.05 , 321.58 ,387.56, 434.11 , 389.91 ,389.77,  , 433.00 , 230.18 , 273.63 , 387.59 , 243.22 ,  , 320.87 , 378.35 , 310.31 , 370.97 , 282.30 , 349.35 , 306.12 , 405.16 , 381.45 , 465.89 , 433.09 ,395.44,+0.40%
603,2014-01-20, 334.01 , -   , 309.57 , 388.04 , 377.96 , 308.93 ,388.76, 438.10 , 396.58 ,387.83,  , 432.49 , 256.76 , 278.25 , 384.18 , 241.62 ,  , 302.24 , 376.70 , 309.97 , 372.80 , 278.87 , 345.72 , 322.49 , 400.50 , 371.24 , 464.37 , 440.05 ,394.98,-0.12%
604,2014-01-27, 333.60 , -   , 308.60 , 392.89 , 378.35 , 306.44 ,388.55, 434.85 , 390.38 ,387.67,  , 432.62 , 223.65 , 276.06 , 388.57 , 245.77 ,  , 331.28 , 373.06 , 314.16 , 372.22 , 294.81 , 341.36 , 313.00 , 408.00 , 376.92 , 461.43 , 440.98 ,394.69,-0.07%
605,2014-02-03, 333.62 , -   , 311.00 , 392.23 , 379.68 , 303.76 ,388.42, 434.85 , 394.48 ,389.29,  , 429.55 , 229.84 , 283.76 , 381.98 , 230.21 ,  , 324.32 , 372.09 , 315.10 , 372.50 , 274.28 , 343.78 , 307.03 , 412.33 , 376.73 , 454.85 , 432.44 ,394.08,-0.15%
606,2014-02-10, 334.03 , -   , 310.67 , 389.97 , 380.11 , 271.62 ,386.49, 432.18 , 391.41 ,390.19,  , 435.81 , 268.37 , 276.27 , 384.06 , 213.87 ,  , 333.68 , 372.35 , 313.50 , 373.40 , 280.56 , 341.33 , 314.44 , 403.17 , 387.90 , 455.33 , 424.34 ,395.01,+0.23%
607,2014-02-17, 332.71 , -   , 316.44 , 390.57 , 378.18 , 301.49 ,385.01, 441.18 , 394.65 ,392.05,  , 429.41 , 254.87 , 283.42 , 387.36 , 235.55 ,  , 340.33 , 372.06 , 305.33 , 375.75 , 260.83 , 339.90 , 286.86 , 396.45 , 368.10 , 457.70 , 418.64 ,393.15,-0.47%
608,2014-02-24, 332.82 , -   , 315.56 , 390.15 , 376.46 , 259.42 ,382.92, 440.62 , 396.42 ,391.9,  , 422.93 , 241.33 , 270.42 , 374.29 , 245.72 ,  , 332.52 , 372.18 , 300.02 , 376.51 , 271.18 , 339.81 , 311.68 , 405.12 , 383.57 , 454.82 , 414.56 ,391.06,-0.53%
609,2014-03-03, 332.64 , -   , 313.64 , 394.73 , 375.18 , 304.49 ,383.07, 425.19 , 391.23 ,389.7,  , 423.87 , 251.02 , 274.75 , 385.30 , 236.39 ,  , 341.43 , 368.63 , 295.33 , 376.80 , 286.06 , 336.26 , 293.32 , 407.64 , 385.32 , 454.44 , 405.59 ,389.9,-0.30%
610,2014-03-10, 334.82 , -   , 315.86 , 393.83 , 375.29 , 291.83 ,381.66, 421.26 , 391.70 ,387.31,  , 416.99 , 246.87 , 269.98 , 385.30 , 250.56 ,  , 329.64 , 367.56 , 293.77 , 378.44 , 272.27 , 332.61 , 315.07 , 409.37 , 379.85 , 449.05 , 400.56 ,387.24,-0.68%
611,2014-03-17, 336.38 , -   , 313.23 , 394.31 , 374.99 , 277.36 ,381.17, 428.33 , 394.44 ,385.75,  , 414.54 , 252.22 , 273.07 , 385.30 , -   ,  , 342.83 , 367.72 , 300.30 , 378.50 , 273.61 , 331.01 , 308.03 , 409.68 , 370.84 , 447.02 , 404.25 ,387.15,-0.02%
612,2014-03-24, 336.37 , -   , 315.36 , 394.20 , 372.36 , 279.40 ,379.74, 424.16 , 393.24 ,385.57,  , 406.44 , 225.42 , 268.68 , 383.64 , -   ,  , 339.94 , 367.51 , 303.50 , 379.72 , 246.31 , 329.28 , 297.36 , 404.33 , 364.18 , 446.40 , 410.23 ,384.71,-0.63%
613,2014-03-31, 336.09 , -   , 314.95 , 403.67 , 367.15 , 295.93 ,380.37, 419.06 , 392.37 ,383.58,  , 411.97 , 230.04 , 258.82 , 386.22 , 242.60 ,  , 334.14 , 363.98 , 304.78 , 378.74 , 272.78 , 330.20 , 312.60 , 401.73 , 355.10 , 446.09 , 412.07 ,384.17,-0.14%
614,2014-04-07, 336.59 , -   , 314.08 , 401.09 , 360.01 , 283.50 ,378.61, 434.01 , 387.14 ,383.58,  , 406.65 , 218.71 , 275.55 , 376.84 , 255.81 ,  , 325.97 , 360.81 , 302.76 , 378.38 , 263.39 , 333.81 , 322.39 , 401.62 , 367.64 , 445.11 , 411.36 ,381.29,-0.75%
615,2014-04-14, 338.02 , -   , 313.67 , 393.16 , 359.14 , 283.39 ,379.4, 428.62 , 388.02 ,383.36,  , 403.21 , 229.78 , 259.11 , 381.53 , -   ,  , 326.41 , 354.79 , 299.40 , 376.45 , 252.51 , 330.86 , 303.16 , 406.14 , 357.85 , 445.61 , 411.98 ,380.12,-0.31%
616,2014-04-21, 336.34 , -   , 313.42 , 398.25 , 357.95 , 304.70 ,381.25, 437.43 , 386.89 ,383.69,  , 402.04 , 248.86 , 264.85 , 382.93 , -   ,  , 332.77 , 354.91 , 301.72 , 381.21 , 302.79 , 331.89 , 303.32 , 397.19 , 364.32 , 443.04 , 413.46 ,380.16,+0.01%
617,2014-04-28, 336.82 , -   , 314.44 , 398.84 , 358.09 , 283.21 ,380.94, 432.66 , 379.34 ,383.78,  , 399.83 , 230.06 , 264.53 , 382.93 , -   ,  , 354.88 , 351.16 , 303.27 , 381.21 , 270.80 , 332.41 , 322.70 , 403.61 , 350.89 , 441.33 , 410.86 ,378.7,-0.38%
618,2014-05-05, 336.49 , -   , 310.16 , 396.40 , 358.32 , 307.51 ,383.18, 429.98 , 374.06 ,384.28,  , 394.29 , 172.01 , 265.98 , 383.88 , -   ,  , 350.10 , 351.62 , 299.52 , 378.92 , 273.65 , 333.10 , 303.35 , 397.98 , 356.70 , 434.42 , 409.96 ,376.3,-0.63%
619,2014-05-12, 336.37 , -   , 313.01 , 396.51 , 358.17 , 277.36 ,383.9, 433.92 , 375.53 ,383.21,  , 388.56 , 252.47 , 277.86 , 382.58 , -   ,  , 337.84 , 352.00 , 300.24 , 377.87 , 255.29 , 334.27 , 310.62 , 401.15 , 350.41 , 431.22 , 408.12 ,375.0,-0.34%
620,2014-05-19, 336.37 , -   , 313.65 , 397.21 , 354.71 , -   ,383.48, 430.44 , 375.76 ,380.63,  , 391.75 , 230.96 , 271.89 , 381.04 , 237.97 ,  , 349.73 , 352.39 , 299.71 , 378.99 , 268.80 , 333.78 , 308.48 , 399.01 , 365.94 , 428.93 , 405.34 ,374.26,-0.20%
621,2014-05-26, 336.39 , -   , 313.24 , 396.81 , 350.36 , 295.58 ,382.82, 437.45 , 374.29 ,379.23,  , 384.52 , 227.56 , 268.00 , 309.31 , -   ,  , 346.55 , 350.72 , 301.39 , 379.32 , 279.25 , 335.20 , 308.93 , 399.77 , 351.94 , 427.53 , 402.70 ,371.56,-0.72%
622,2014-06-02, 337.01 , -   , 313.39 , 394.17 , 349.07 , 309.52 ,378.31, 436.12 , 374.14 ,376.16,  , 387.04 , 222.48 , 283.79 , 378.70 , -   ,  , 347.49 , 349.31 , 302.90 , 378.22 , 275.27 , 336.05 , 297.59 , 400.02 , 355.29 , 425.07 , 396.97 ,370.87,-0.18%
623,2014-06-09, 335.49 , -   , 313.42 , 394.54 , 348.50 , 265.98 ,371.23, 432.83 , 367.51 ,374.16,  , 382.88 , 221.53 , 266.72 , 374.98 , 255.75 ,  , 350.02 , 348.86 , 304.04 , 376.59 , 290.92 , 333.19 , 301.44 , 398.43 , 352.57 , 425.22 , 397.90 ,368.13,-0.74%
624,2014-06-16, 336.42 , -   , 313.03 , 395.53 , 347.94 , -   ,365.9, 433.10 , 366.37 ,373.16,  , 380.02 , 241.04 , 268.43 , 381.53 , 254.57 ,  , 346.63 , 349.33 , 303.99 , 375.36 , 305.88 , 331.32 , 300.02 , 391.44 , 360.80 , 424.44 , 400.38 ,367.1,-0.28%
625,2014-06-23, 336.90 , -   , 313.00 , 391.62 , 348.78 , 310.08 ,361.54, 444.05 , 370.22 ,372.44,  , 380.69 , 235.25 , 269.30 , 381.53 , 250.23 ,  , 343.20 , 348.89 , 303.43 , 375.36 , 306.29 , 327.43 , 302.78 , 400.76 , 344.77 , 425.45 , 400.15 ,366.89,-0.06%
626,2014-06-30, 336.10 , -   , 313.51 , 389.73 , 348.07 , 310.08 ,360.36, 435.46 , 366.32 ,372.18,  , 376.45 , 234.77 , 270.55 , 376.85 , 247.24 ,  , 333.34 , 348.13 , 302.26 , 373.45 , 288.68 , 327.58 , 319.22 , 397.97 , 350.60 , 425.22 , 402.75 ,366.22,-0.18%
627,2014-07-07, 336.32 , -   , 312.24 , 381.07 , 347.22 , 310.08 ,360.03, 429.85 , 366.07 ,373.37,  , 373.13 , 189.06 , 273.57 , 374.68 , 233.69 ,  , 343.23 , 348.89 , 301.39 , 373.45 , 280.81 , 327.04 , 310.20 , 392.55 , 344.36 , 426.94 , 408.21 ,365.3,-0.25%
628,2014-07-14, 336.92 , -   , 314.38 , 373.48 , 348.26 , 319.26 ,362.7, 441.26 , 365.96 ,373.94,  , 377.44 , 226.04 , 289.78 , 372.81 , 233.78 ,  , 333.39 , 348.56 , 297.92 , 373.10 , 275.12 , 327.80 , 310.97 , 391.71 , 349.72 , 427.24 , 408.87 ,366.76,+0.40%
629,2014-07-21, 337.83 , -   , 312.62 , 376.65 , 347.82 , 319.39 ,366.1, 431.34 , 364.61 ,373.59,  , 378.60 , 199.63 , 267.26 , 370.95 , 251.51 ,  , 321.07 , 349.60 , 300.86 , 372.45 , 282.00 , 328.48 , 310.03 , 400.35 , 373.36 , 431.05 , 407.89 ,367.77,+0.27%
630,2014-07-28, 334.02 , -   , 312.87 , 383.42 , 348.34 , 310.20 ,365.05, 439.73 , 365.82 ,374.75,  , 382.06 , 223.45 , 272.49 , 373.24 , 258.74 ,  , 329.28 , 348.85 , 299.13 , 370.28 , 267.21 , 330.46 , 300.55 , 398.60 , 380.60 , 432.49 , 409.06 ,368.99,+0.33%
631,2014-08-04, 335.89 , -   , 307.55 , 379.29 , 348.61 , -   ,363.03, 438.75 , 364.43 ,374.75,  , 384.44 , 241.43 , 267.17 , 371.70 , 240.88 ,  , 346.13 , 347.84 , 299.72 , 370.92 , 268.69 , 333.75 , 315.28 , 406.61 , 381.03 , 431.53 , 410.16 ,369.25,+0.07%
632,2014-08-11, 336.49 , -   , 307.10 , 380.76 , 347.56 , -   ,360.43, 426.27 , 360.85 ,339.86, 331.32 , 393.35 ,, 212.30 , 252.22 , 360.99 , 236.04 , -   , 346.82 , 348.23 , 300.69 , 371.72 , 281.01 , 334.50 , 303.66 , 400.38 , 383.76 , 430.13 ,403.23,
633,2014-08-18, 337.12 , -   , 306.40 , 376.75 , 348.69 , -   ,355.04, 435.68 , 365.98 ,340.17, 337.02 , 394.07 ,, 197.90 , 231.82 , 371.04 , -   , -   , 315.96 , 352.06 , 300.41 , 370.73 , 289.83 , 333.10 , 309.26 , 405.44 , 344.94 , 435.53 ,399.36,+0.11%
634,2014-08-25, 337.91 , -   , 307.47 , 377.42 , 350.10 , -   ,352.73, 434.47 , 365.51 ,339.13, 336.61 , 395.34 ,, 204.78 , 239.89 , 368.44 , 223.94 , -   , 332.51 , 352.32 , 299.49 , 370.25 , 268.86 , 339.12 , 312.06 , 401.39 , 355.34 , 440.94 ,403.46,+0.22%
635,2014-09-01, 336.39 , -   , 307.48 , 377.28 , 352.49 , -   ,351.99, 431.34 , 363.98 ,339.27, 330.83 , 396.06 ,, 208.04 , 232.57 , 367.53 , 206.43 , -   , 327.26 , 358.10 , 299.23 , 370.25 , 287.85 , 333.34 , 320.21 , 396.42 , 356.02 , 447.74 ,402.7,+0.30%
636,2014-09-08, 333.86 , -   , 308.96 , 377.43 , 354.91 , 237.26 ,351.93, 443.18 , 363.85 ,336.35, 335.08 , 401.80 ,, 230.53 , 260.18 , 371.99 , 236.82 , -   , 332.96 , 357.37 , 302.63 , 369.91 , 277.43 , 343.42 , 322.94 , 377.92 , 387.30 , 446.92 ,406.85,+0.56%
637,2014-09-15, 334.69 , -   , 311.07 , 377.58 , 357.03 , 211.22 ,353.03, 430.31 , 363.64 ,334.77, 334.56 , 393.60 ,, 197.53 , 250.63 , 366.08 , 245.16 , -   , 337.40 , 359.47 , 302.53 , 368.74 , 272.61 , 344.44 , 316.34 , 395.36 , 402.67 , 451.99 ,412.32,-0.10%
638,2014-09-22, 334.87 , -   , 312.22 , 378.98 , 358.01 , 306.12 ,352.14, 440.32 , 366.15 ,334.59, 339.69 , 390.98 ,, 191.56 , 239.79 , 368.59 , -   , -   , 348.12 , 358.85 , 303.01 , 371.95 , 282.35 , 343.81 , 310.85 , 388.54 , 380.82 , 458.54 ,419.36,+0.19%
639,2014-09-29, 333.35 , -   , 313.02 , 375.13 , 357.93 , 268.37 ,354.3, 436.84 , 365.96 ,334.59, 340.69 , 383.17 ,, 190.38 , 252.27 , 372.93 , -   , -   , 319.53 , 360.63 , 302.44 , 371.04 , 268.13 , 344.44 , 322.32 , 399.63 , 383.88 , 460.56 ,431.69,-0.23%
640,2014-10-06, 333.10 , -   , 316.55 , 373.89 , 355.83 , 300.00 ,355.09, 438.42 , 363.89 ,331.03, 334.00 , 383.17 ,, 209.60 , 239.71 , 370.72 , -   , -   , 336.66 , 360.53 , 299.32 , 371.84 , 264.53 , 343.16 , 313.24 , 385.29 , 383.26 , 459.37 ,438.37,-0.37%
641,2014-10-13, 333.41 , -   , 310.11 , 372.72 , 355.27 , -   ,356.6, 441.12 , 364.88 ,327.12, 336.47 , 380.50 ,, 182.41 , 258.36 , 369.53 , -   , -   , 311.30 , 361.28 , 294.81 , 370.82 , 266.24 , 338.08 , 310.95 , 389.10 , 393.11 , 455.14 ,436.81,-0.42%
642,2014-10-20, 331.89 , -   , 310.78 , 374.12 , 354.20 , 300.00 ,356.65, 433.53 , 365.75 ,328.38, 335.00 , 378.66 ,, 176.06 , 234.54 , 365.17 , -   , -   , 309.40 , 365.48 , 289.59 , 371.69 , 303.11 , 350.29 , 310.02 , 379.49 , 391.37 , 456.39 ,438.57,-0.18%
643,2014-10-27, 331.37 , -   , 309.08 , 373.98 , 355.13 , -   ,358.12, 434.24 , 362.28 ,327.82, 339.99 , 380.36 ,, 196.97 , 238.93 , 370.45 , -   , -   , 312.80 , 366.43 , 292.61 , 371.01 , 265.19 , 342.91 , 307.82 , 393.89 , 402.96 , 458.46 ,441.11,+0.34%
644,2014-11-03, 331.32 , -   , 312.73 , 376.50 , 357.60 , 309.18 ,360.85, 433.47 , 361.65 ,327.82, 336.49 , 382.66 ,, 180.62 , 246.32 , 366.63 , -   , -   , 314.24 , 368.81 , 292.06 , 369.68 , 261.39 , 343.12 , 321.09 , 386.52 , 385.01 , 462.61 ,445.2,+0.31%
645,2014-11-10, 333.32 , -   , 312.92 , 374.83 , 362.15 , 306.42 ,367.04, 435.06 , 361.03 ,328.41, 335.96 , 384.20 ,, 174.84 , 261.07 , 369.89 , -   , -   , 311.68 , 370.33 , 296.37 , 366.84 , 278.10 , 340.52 , 316.74 , 388.13 , 385.10 , 464.48 ,441.89,+0.58%
646,2014-11-17, 332.82 , -   , 311.21 , 375.84 , 367.96 , 309.18 ,371.88, 429.81 , 363.28 ,331.02, 336.91 , 387.24 ,, 224.10 , 252.80 , 370.73 , 257.18 , -   , 311.28 , 375.92 , 298.58 , 368.74 , 264.91 , 341.47 , 304.16 , 389.99 , 380.33 , 459.51 ,437.52,+0.50%
647,2014-11-24, 333.51 , -   , 314.29 , 378.34 , 369.43 , 256.42 ,376.83, 432.40 , 362.84 ,332.7, 326.38 , 390.45 ,, 187.05 , 248.93 , 370.69 , 252.92 , -   , 322.05 , 376.82 , 301.16 , 368.82 , 241.36 , 345.05 , 306.12 , 391.75 , 363.22 , 461.55 ,439.51,+0.38%
648,2014-12-01, 332.17 , -   , 313.01 , 377.56 , 369.62 , 298.19 ,379.36, 444.01 , 363.08 ,335.36, 323.88 , 395.55 ,, 189.78 , 261.76 , 368.91 , 252.23 , -   , 318.94 , 382.60 , 304.92 , 368.26 , 262.13 , 348.97 , 315.88 , 392.56 , 377.90 , 463.96 ,441.1,+0.76%
649,2014-12-08, 331.43 , -   , 315.46 , 376.13 , 369.44 , 300.00 ,380.88, 431.34 , 363.46 ,336.29, 323.54 , 395.11 ,, 199.40 , 270.73 , 371.93 , 254.47 , -   , 312.96 , 383.21 , 302.20 , 367.60 , 258.93 , 350.89 , 319.71 , 397.57 , 372.85 , 463.19 ,441.1,-0.07%
650,2014-12-15, 331.19 , -   , 315.20 , 380.07 , 378.18 , 300.99 ,382.86, 424.96 , 364.75 ,336.29, 328.81 , 398.97 ,, 205.49 , 262.87 , 370.06 , 239.20 , -   , 330.17 , 383.28 , 301.42 , 367.77 , 300.98 , 350.17 , 306.32 , 390.36 , 382.46 , 465.58 ,455.42,+0.83%
651,2014-12-22, 330.73 , -   , 314.03 , -   , 383.33 , 300.00 ,388.09, 430.47 , 364.58 ,338.34, 320.36 , 400.33 ,, 173.01 , 265.67 , 376.19 , 237.10 , -   , 302.95 , 385.39 , 308.72 , 368.73 , 276.70 , 350.10 , 310.47 , 392.45 , 351.93 , 470.34 ,459.93,+0.57%
652,2014-12-29, 331.48 , -   , 314.48 , 375.78 , 383.51 , -   ,391.55, 447.97 , 365.24 ,338.28, 320.77 , 400.26 ,, 203.95 , -   , 376.34 , -   , -   , 307.05 , 385.20 , 317.08 , 366.37 , 252.24 , 365.98 , 307.36 , 381.39 , 371.01 , 475.58 ,463.66,+0.81%
653,2015-01-05, 332.66 , -   , 313.54 , 374.70 , 385.73 , 300.00 ,392.86, 439.21 , 364.12 ,340.16, 331.75 , 397.57 ,, 216.82 , 279.21 , 374.80 , -   , -   , 311.28 , 386.07 , 305.69 , 365.23 , 264.98 , 351.31 , 325.48 , 394.92 , 371.75 , 479.05 ,466.72,-0.17%
654,2015-01-12, 333.21 , -   , 311.48 , 374.96 , 383.57 , 287.59 ,396.76, 434.68 , 368.89 ,339.75, 328.14 , 400.95 ,, 198.47 , 266.56 , 375.35 , 214.27 , -   , 314.45 , 387.05 , 305.46 , 367.29 , 270.60 , 361.03 , 319.30 , 388.38 , 375.32 , 486.66 ,474.21,+0.34%
655,2015-01-19, 333.51 , -   , 320.23 , 376.19 , 381.17 , 251.02 ,401.8, 431.13 , 369.84 ,338.56, 331.43 , 402.02 ,, 202.18 , 275.51 , 372.69 , 237.53 , -   , 313.78 , 386.95 , 307.04 , 366.09 , 252.73 , 358.02 , 318.55 , 394.95 , 367.79 , 494.02 ,482.18,+0.28%
656,2015-01-26, 335.12 , -   , 319.03 , 371.89 , 381.31 , 302.04 ,406.76, 424.50 , 372.76 ,337.87, 331.52 , 401.74 ,, 258.39 , 270.97 , 372.89 , 242.85 , 326.83 , 319.55 , 384.01 , 312.95 , 364.57 , 270.09 , 347.67 , 307.78 , 396.54 , 380.96 , 501.77 ,485.9,+0.49%
657,2015-02-02, 338.78 , -   , 320.90 , 373.31 , 385.21 , 311.22 ,409.36, 433.91 , 374.33 ,337.14, 325.34 , 401.10 ,, 215.03 , 271.59 , 363.41 , 225.94 , -   , 346.38 , 384.79 , 321.22 , 369.95 , 268.99 , 355.81 , 321.04 , 398.30 , 387.50 , 496.93 ,478.82,+0.28%
658,2015-02-09, 339.21 , -   , 319.96 , 377.60 , 389.73 , 301.86 ,410.03, 432.64 , 372.12 ,337.95, 330.57 , 404.82 ,, 221.39 , 272.89 , 372.95 , 227.54 , -   , 349.69 , 384.32 , 321.53 , 370.04 , 248.83 , 353.34 , 317.69 , 390.22 , 386.99 , 500.54 ,482.61,+0.51%
659,2015-02-16, 343.95 , -   , 322.00 , 379.51 , 392.98 , 304.08 ,409.57, 424.85 , 373.33 ,336.06, 330.32 , 401.32 ,, 221.41 , 274.07 , 376.55 , -   , -   , 330.37 , 386.17 , 321.66 , 371.29 , 282.83 , 354.93 , 319.02 , 389.74 , 368.25 , 501.95 ,483.9,-0.02%
660,2015-02-23, 344.82 , -   , 321.75 , 379.27 , 394.16 , -   ,407.21, 437.36 , 376.32 ,337.67, 328.33 , 402.73 ,, 240.78 , 270.19 , 374.92 , 250.34 , -   , 338.69 , 390.96 , 322.26 , 373.12 , 258.53 , 358.78 , 311.73 , 388.00 , 391.39 , 504.87 ,489.22,+0.47%
661,2015-03-02, 346.87 , -   , 326.22 , 378.49 , 392.64 , 303.06 ,405.56, 434.95 , 374.34 ,338.52, 334.15 , 401.86 ,, 221.38 , 278.11 , 372.58 , 220.95 , -   , 339.56 , 391.29 , 321.51 , 373.15 , 251.81 , 360.07 , 307.30 , 398.74 , 408.09 , 508.77 ,489.94,+0.07%
662,2015-03-09, 348.35 , -   , 328.18 , 378.35 , 385.88 , -   ,405.27, 429.51 , 374.66 ,337.92, 335.49 , 401.39 ,, 226.19 , 266.45 , 380.61 , 252.75 , -   , 358.47 , 391.67 , 321.48 , 371.25 , 269.23 , 356.20 , 312.81 , 399.09 , 405.26 , 514.16 ,496.34,-0.15%
663,2015-03-16, 347.89 , -   , 327.89 , 378.27 , 377.84 , 297.02 ,405.5, 435.30 , 375.07 ,337.64, 335.79 , 405.63 ,, 234.75 , 274.82 , 376.05 , 249.66 , -   , 346.94 , 388.91 , 320.80 , 371.43 , 277.36 , 352.80 , 316.12 , 398.23 , 413.46 , 505.63 ,485.19,-0.45%
664,2015-03-23, 347.78 , -   , 327.19 , 380.42 , 379.00 , 305.10 ,407.97, 426.21 , 373.70 ,337.68, 328.68 , 405.40 ,, 229.21 , 269.80 , 378.86 , 264.20 , -   , 363.47 , 385.96 , 317.49 , 371.55 , 293.98 , 357.87 , 315.08 , 398.69 , 393.15 , 492.16 ,471.78,-0.58%
665,2015-03-30, 350.96 , -   , 326.24 , 379.10 , 378.37 , 309.18 ,410.6, 446.87 , 368.83 ,336.81, 334.32 , 407.30 ,, 243.16 , 270.43 , 378.50 , 241.95 , -   , 341.77 , 386.28 , 317.32 , 367.52 , 274.98 , 351.00 , 308.76 , 383.92 , 391.28 , 488.50 ,472.86,-0.12%
666,2015-04-06, 351.83 , -   , 325.56 , 384.17 , 379.09 , 303.80 ,411.92, 447.41 , 372.52 ,335.36, 350.95 , 409.76 ,, 230.00 , 281.03 , 370.58 , 261.75 , -   , 350.13 , 381.37 , 320.81 , 368.68 , 265.86 , 354.91 , 316.88 , 393.90 , 388.68 , 485.63 ,468.01,+0.21%
667,2015-04-13, 350.66 , -   , 328.00 , 382.35 , 378.67 , 298.00 ,412.89, 441.07 , 373.54 ,334.5, 338.89 , 402.60 ,, 216.24 , 270.17 , 379.32 , 261.05 , -   , 349.24 , 378.78 , 322.02 , 369.40 , 273.38 , 350.17 , 317.11 , 390.92 , 408.98 , 487.90 ,471.94,-0.27%
668,2015-04-20, 351.51 , -   , 326.55 , 346.73 , 374.32 , 306.12 ,412.99, 429.15 , 377.47 ,333.54, 330.96 , 399.05 ,, 238.05 , 278.27 , 381.93 , 259.93 , -   , 344.09 , 374.83 , 322.37 , 367.93 , 278.74 , 349.33 , 320.34 , 387.66 , 394.42 , 485.04 ,471.22,-0.69%
669,2015-04-27, 351.31 , -   , 327.17 , 390.07 , 373.46 , -   ,412.08, 425.59 , 378.34 ,332.6, 340.08 , 398.23 ,, 233.60 , 270.33 , 381.91 , -   , -   , 346.61 , 374.11 , 321.42 , 365.84 , 267.80 , 336.69 , 323.98 , 387.17 , 400.75 , 476.82 ,464.41,-0.19%
670,2015-05-04, 351.03 , -   , 326.92 , 383.66 , 370.29 , 300.00 ,410.17, 435.98 , 372.40 ,333.33, 335.42 , 394.85 ,, 225.38 , 282.17 , 377.83 , 256.12 , -   , 347.84 , 373.67 , 318.91 , 365.48 , 278.68 , 342.94 , 326.21 , 392.19 , 443.49 , 462.87 ,453.68,-0.73%
671,2015-05-11, 350.77 , -   , 326.23 , 388.03 , 366.49 , 256.12 ,407.04, 426.91 , 373.31 ,334.38, 332.44 , 392.67 ,, 213.29 , 263.75 , 375.42 , 259.81 , -   , 345.56 , 371.51 , 317.81 , 365.00 , 278.19 , 342.11 , 313.30 , 383.14 , 426.42 , 466.14 ,450.94,-0.44%
