,Date,Year,Month,Week,Country,Price
768,2017-03-20,2017,3,12,BE,336.4483
769,2017-03-27,2017,3,13,BE,337.5359
770,2017-04-03,2017,4,14,BE,337.5443
771,2017-04-10,2017,4,15,BE,337.5446
772,2017-04-17,2017,4,16,BE,338.2334
773,2017-04-24,2017,4,17,BE,337.6605
774,2017-05-01,2017,5,18,BE,334.5539
775,2017-05-08,2017,5,19,BE,338.3364
776,2017-05-15,2017,5,20,BE,339.387
777,2017-05-22,2017,5,21,BE,340.0921
778,2017-05-29,2017,5,22,BE,340.1366
779,2017-06-05,2017,6,23,BE,339.4297
780,2017-06-12,2017,6,24,BE,340.0788
781,2017-06-19,2017,6,25,BE,338.7182
782,2017-06-26,2017,6,26,BE,340.0307
783,2017-07-03,2017,7,27,BE,338.7071
784,2017-07-10,2017,7,28,BE,337.5223
785,2017-07-17,2017,7,29,BE,338.1379
786,2017-07-24,2017,7,30,BE,336.9532
787,2017-07-31,2017,7,31,BE,335.6885
788,2017-08-07,2017,8,32,BE,334.4933
789,2017-08-14,2017,8,33,BE,332.9667
790,2017-08-21,2017,8,34,BE,334.2467
791,2017-08-28,2017,8,35,BE,334.5919
792,2017-09-04,2017,9,36,BE,335.6965
793,2017-09-11,2017,9,37,BE,336.2677
794,2017-09-18,2017,9,38,BE,337.138
795,2017-09-25,2017,9,39,BE,338.3468
796,2017-10-02,2017,10,40,BE,339.3717
797,2017-10-09,2017,10,41,BE,338.619
798,2017-10-16,2017,10,42,BE,338.7129
799,2017-10-23,2017,10,43,BE,338.7504
800,2017-10-30,2017,10,44,BE,340.178
801,2017-11-06,2017,11,45,BE,339.0702
802,2017-11-13,2017,11,46,BE,338.0942
803,2017-11-20,2017,11,47,BE,338.4297
804,2017-11-27,2017,11,48,BE,338.6016
805,2017-12-04,2017,12,49,BE,337.6736
806,2017-12-11,2017,12,50,BE,336.9124
807,2017-12-18,2017,12,51,BE,334.9677
808,2017-12-25,2017,12,52,BE,336.1667
809,2018-01-01,2018,1,1,BE,335.3197
810,2018-01-08,2018,1,2,BE,335.353
811,2018-01-15,2018,1,3,BE,332.8516
812,2018-01-22,2018,1,4,BE,331.3815
813,2018-01-29,2018,1,5,BE,328.9509
814,2018-02-05,2018,2,6,BE,332.0627
815,2018-02-12,2018,2,7,BE,332.0627
816,2018-02-19,2018,2,8,BE,334.6204
817,2018-02-26,2018,2,9,BE,336.9654
818,2018-03-05,2018,3,10,BE,336.2035
819,2018-03-12,2018,3,11,BE,335.5327
820,2018-03-19,2018,3,12,BE,334.3417
821,2018-03-26,2018,3,13,BE,336.033
822,2018-04-02,2018,4,14,BE,336.883
823,2018-04-09,2018,4,15,BE,338.2742
824,2018-04-16,2018,4,16,BE,338.9408
825,2018-04-23,2018,4,17,BE,338.1279
826,2018-04-30,2018,4,18,BE,337.5498
827,2018-05-07,2018,5,19,BE,337.7358
828,2018-05-14,2018,5,20,BE,338.2735
829,2018-05-21,2018,5,21,BE,338.2735
830,2018-05-28,2018,5,22,BE,338.7916
831,2018-06-04,2018,6,23,BE,337.9001
832,2018-06-11,2018,6,24,BE,338.0286
833,2018-06-18,2018,6,25,BE,339.6343
834,2018-06-25,2018,6,26,BE,338.7458
835,2018-07-02,2018,7,27,BE,339.7862
836,2018-07-09,2018,7,28,BE,340.0881
837,2018-07-16,2018,7,29,BE,339.1571
838,2018-07-23,2018,7,30,BE,339.364
839,2018-07-30,2018,7,31,BE,339.0928
840,2018-08-06,2018,8,32,BE,339.9903
841,2018-08-13,2018,8,33,BE,338.5079
842,2018-08-20,2018,8,34,BE,338.4757
843,2018-08-27,2018,8,35,BE,339.324
844,2018-09-03,2018,9,36,BE,338.0322
845,2018-09-10,2018,9,37,BE,337.112
846,2018-09-17,2018,9,38,BE,336.6299
847,2018-09-24,2018,9,39,BE,338.2773
848,2018-10-01,2018,10,40,BE,339.3465
849,2018-10-08,2018,10,41,BE,337.9259
850,2018-10-15,2018,10,42,BE,339.1601
851,2018-10-22,2018,10,43,BE,337.9282
852,2018-10-29,2018,10,44,BE,339.0135
853,2018-11-05,2018,11,45,BE,339.5086
854,2018-11-12,2018,11,46,BE,338.4055
855,2018-11-19,2018,11,47,BE,339.4319
856,2018-11-26,2018,11,48,BE,338.8196
857,2018-12-03,2018,12,49,BE,340.0004
858,2018-12-10,2018,12,50,BE,339.2257
859,2018-12-17,2018,12,51,BE,339.2257
860,2018-12-24,2018,12,52,BE,339.2257
861,2018-12-31,2018,12,1,BE,337.3649
862,2019-01-07,2019,1,2,BE,338.451
863,2019-01-14,2019,1,3,BE,338.0011
864,2019-01-21,2019,1,4,BE,338.0011
865,2019-01-28,2019,1,5,BE,338.0185
866,2019-02-04,2019,2,6,BE,338.0185
867,2019-02-11,2019,2,7,BE,337.2021
868,2019-02-18,2019,2,8,BE,337.6103
869,2019-02-25,2019,2,9,BE,338.8153
870,2019-03-04,2019,3,10,BE,337.5907
871,2019-03-11,2019,3,11,BE,337.5907
872,2019-03-18,2019,3,12,BE,338.9538
873,2019-03-25,2019,3,13,BE,338.9746
874,2019-04-01,2019,4,14,BE,339.8027
875,2019-04-08,2019,4,15,BE,339.9607
876,2019-04-15,2019,4,16,BE,339.0058
877,2019-04-22,2019,4,17,BE,338.4295
878,2019-04-29,2019,4,18,BE,337.6152
879,2019-05-06,2019,5,19,BE,338.7837
880,2019-05-13,2019,5,20,BE,340.2165
881,2019-05-20,2019,5,21,BE,338.851
882,2019-05-27,2019,5,22,BE,338.851
883,2019-06-03,2019,6,23,BE,338.8568
884,2019-06-10,2019,6,24,BE,340.1229
885,2019-06-17,2019,6,25,BE,338.8896
886,2019-06-24,2019,6,26,BE,338.0746
887,2019-07-01,2019,7,27,BE,337.0636
888,2019-07-08,2019,7,28,BE,337.4062
889,2019-07-15,2019,7,29,BE,336.2065
890,2019-07-22,2019,7,30,BE,336.7204
891,2019-07-29,2019,7,31,BE,338.0746
892,2019-08-05,2019,8,32,BE,339.6145
893,2019-08-12,2019,8,33,BE,338.5869
894,2019-08-19,2019,8,34,BE,338.5889
895,2019-08-26,2019,8,35,BE,338.5185
896,2019-09-02,2019,9,36,BE,337.9916
897,2019-09-09,2019,9,37,BE,340.4254
898,2019-09-16,2019,9,38,BE,339.0514
899,2019-09-23,2019,9,39,BE,337.6883
900,2019-09-30,2019,9,40,BE,338.6274
901,2019-10-07,2019,10,41,BE,338.6274
902,2019-10-14,2019,10,42,BE,338.2201
903,2019-10-21,2019,10,43,BE,337.2213
904,2019-10-28,2019,10,44,BE,337.7893
905,2019-11-04,2019,11,45,BE,337.7211
906,2019-11-11,2019,11,46,BE,337.748
907,2019-11-18,2019,11,47,BE,336.8316
908,2019-11-25,2019,11,48,BE,336.05
909,2019-12-02,2019,12,49,BE,337.4678
910,2019-12-09,2019,12,50,BE,337.4678
911,2019-12-16,2019,12,51,BE,338.9824
912,2019-12-23,2019,12,52,BE,337.9903
913,2019-12-30,2019,12,1,BE,336.5534
914,2020-01-06,2020,1,2,BE,336.5534
915,2020-01-13,2020,1,3,BE,336.7513
916,2020-01-20,2020,1,4,BE,336.6999
917,2020-01-27,2020,1,5,BE,337.6036
918,2020-02-03,2020,2,6,BE,339.1023
919,2020-02-10,2020,2,7,BE,340.7913
920,2020-02-17,2020,2,8,BE,340.8387
921,2020-02-24,2020,2,9,BE,342.9721
922,2020-03-02,2020,3,10,BE,342.8711
923,2020-03-09,2020,3,11,BE,342.8843
924,2020-03-16,2020,3,12,BE,340.7935
925,2020-03-23,2020,3,13,BE,340.6983
926,2020-03-30,2020,3,14,BE,340.4613
927,2020-04-06,2020,4,15,BE,342.615
928,2020-04-13,2020,4,16,BE,342.8546
929,2020-04-20,2020,4,17,BE,340.8592
930,2020-04-27,2020,4,18,BE,339.7535
931,2020-05-04,2020,5,19,BE,337.448
932,2020-05-11,2020,5,20,BE,335.2058
933,2020-05-18,2020,5,21,BE,337.3117
934,2020-05-25,2020,5,22,BE,335.6725
935,2020-06-01,2020,6,23,BE,335.7702
936,2020-06-08,2020,6,24,BE,335.8613
937,2020-06-15,2020,6,25,BE,335.8719
938,2020-06-22,2020,6,26,BE,336.7022
939,2020-06-29,2020,6,27,BE,336.0385
940,2020-07-06,2020,7,28,BE,336.1297
941,2020-07-13,2020,7,29,BE,336.1297
942,2020-07-20,2020,7,30,BE,336.4027
943,2020-07-27,2020,7,31,BE,336.4027
944,2020-08-03,2020,8,32,BE,336.4027
945,2020-08-10,2020,8,33,BE,336.4027
946,2020-08-17,2020,8,34,BE,336.3895
947,2020-08-24,2020,8,35,BE,336.3811
948,2020-08-31,2020,8,36,BE,336.3811
949,2020-09-07,2020,9,37,BE,336.4728
950,2020-09-14,2020,9,38,BE,336.6452
951,2020-09-21,2020,9,39,BE,336.6452
952,2020-09-28,2020,9,40,BE,335.7444
953,2020-10-05,2020,10,41,BE,335.5754
954,2020-10-12,2020,10,42,BE,335.364
955,2020-10-19,2020,10,43,BE,335.364
956,2020-10-26,2020,10,44,BE,335.269
957,2020-11-02,2020,11,45,BE,335.2523
958,2020-11-09,2020,11,46,BE,335.269
959,2020-11-16,2020,11,47,BE,335.269
960,2020-11-23,2020,11,48,BE,335.269
961,2020-11-30,2020,11,49,BE,335.269
962,2020-12-07,2020,12,50,BE,335.269
963,2020-12-14,2020,12,51,BE,335.2814
964,2020-12-21,2020,12,52,BE,335.2814
965,2020-12-28,2020,12,53,BE,334.8633
966,2021-01-04,2021,1,1,BE,334.8633
967,2021-01-11,2021,1,2,BE,334.8757
968,2021-01-18,2021,1,3,BE,334.9579
969,2021-01-25,2021,1,4,BE,334.8734
970,2021-02-01,2021,2,5,BE,335.0501
971,2021-02-08,2021,2,6,BE,335.1424
972,2021-02-15,2021,2,7,BE,335.0703
973,2021-02-22,2021,2,8,BE,335.1548
974,2021-03-01,2021,3,9,BE,335.1548
975,2021-03-08,2021,3,10,BE,335.6277
976,2021-03-15,2021,3,11,BE,336.1055
977,2021-03-22,2021,3,12,BE,336.4881
978,2021-03-29,2021,3,13,BE,336.5889
979,2021-04-05,2021,4,14,BE,339.24
980,2021-04-12,2021,4,15,BE,336.7322
981,2021-04-19,2021,4,16,BE,342.5899
982,2021-04-26,2021,4,17,BE,344.3336
983,2021-05-03,2021,5,18,BE,337.9682
984,2021-05-10,2021,5,19,BE,348.2548
985,2021-05-17,2021,5,20,BE,349.3022
986,2021-05-24,2021,5,21,BE,348.9845
987,2021-05-31,2021,5,22,BE,351.0092
988,2021-06-07,2021,6,23,BE,357.3519
989,2021-06-14,2021,6,24,BE,360.1995
990,2021-06-21,2021,6,25,BE,359.828
991,2021-06-28,2021,6,26,BE,357.4707
992,2021-07-05,2021,7,27,BE,360.7085
993,2021-07-12,2021,7,28,BE,360.6545
994,2021-07-19,2021,7,29,BE,361.5847
995,2021-07-26,2021,7,30,BE,361.6762
996,2021-08-02,2021,8,31,BE,362.0162
997,2021-08-09,2021,8,32,BE,361.1061
998,2021-08-16,2021,8,33,BE,360.2
999,2021-08-23,2021,8,34,BE,362.765
1000,2021-08-30,2021,8,35,BE,367.9068
1001,2021-09-06,2021,9,36,BE,367.8229
1002,2021-09-13,2021,9,37,BE,369.7735
1003,2002-07-01,2002,7,27,BG,0.0
1004,2002-07-08,2002,7,28,BG,0.0
1005,2002-07-15,2002,7,29,BG,0.0
1006,2002-07-22,2002,7,30,BG,0.0
1007,2002-07-29,2002,7,31,BG,0.0
1008,2002-08-05,2002,8,32,BG,0.0
1009,2002-08-12,2002,8,33,BG,0.0
1010,2002-08-19,2002,8,34,BG,0.0
1011,2002-08-26,2002,8,35,BG,0.0
1012,2002-09-02,2002,9,36,BG,0.0
1013,2002-09-09,2002,9,37,BG,0.0
1014,2002-09-16,2002,9,38,BG,0.0
1015,2002-09-23,2002,9,39,BG,0.0
1016,2002-09-30,2002,9,40,BG,0.0
1017,2002-10-07,2002,10,41,BG,0.0
1018,2002-10-14,2002,10,42,BG,0.0
1019,2002-10-21,2002,10,43,BG,0.0
1020,2002-10-28,2002,10,44,BG,0.0
1021,2002-11-04,2002,11,45,BG,0.0
1022,2002-11-11,2002,11,46,BG,0.0
1023,2002-11-18,2002,11,47,BG,0.0
1024,2002-11-25,2002,11,48,BG,0.0
1025,2002-12-02,2002,12,49,BG,0.0
1026,2002-12-09,2002,12,50,BG,0.0
1027,2002-12-16,2002,12,51,BG,0.0
1028,2002-12-23,2002,12,52,BG,0.0
1029,2002-12-30,2002,12,1,BG,0.0
1030,2003-01-06,2003,1,2,BG,0.0
1031,2003-01-13,2003,1,3,BG,0.0
1032,2003-01-20,2003,1,4,BG,0.0
1033,2003-01-27,2003,1,5,BG,0.0
1034,2003-02-03,2003,2,6,BG,0.0
1035,2003-02-10,2003,2,7,BG,0.0
1036,2003-02-17,2003,2,8,BG,0.0
1037,2003-02-24,2003,2,9,BG,0.0
1038,2003-03-03,2003,3,10,BG,0.0
1039,2003-03-10,2003,3,11,BG,0.0
1040,2003-03-17,2003,3,12,BG,0.0
1041,2003-03-24,2003,3,13,BG,0.0
1042,2003-03-31,2003,3,14,BG,0.0
1043,2003-04-07,2003,4,15,BG,0.0
1044,2003-04-14,2003,4,16,BG,0.0
1045,2003-04-21,2003,4,17,BG,0.0
1046,2003-04-28,2003,4,18,BG,0.0
1047,2003-05-05,2003,5,19,BG,0.0
1048,2003-05-12,2003,5,20,BG,0.0
1049,2003-05-19,2003,5,21,BG,0.0
1050,2003-05-26,2003,5,22,BG,0.0
1051,2003-06-02,2003,6,23,BG,0.0
1052,2003-06-09,2003,6,24,BG,0.0
1053,2003-06-16,2003,6,25,BG,0.0
1054,2003-06-23,2003,6,26,BG,0.0
1055,2003-06-30,2003,6,27,BG,0.0
1056,2003-07-07,2003,7,28,BG,0.0
1057,2003-07-14,2003,7,29,BG,0.0
1058,2003-07-21,2003,7,30,BG,0.0
1059,2003-07-28,2003,7,31,BG,0.0
1060,2003-08-04,2003,8,32,BG,0.0
1061,2003-08-11,2003,8,33,BG,0.0
1062,2003-08-18,2003,8,34,BG,0.0
1063,2003-08-25,2003,8,35,BG,0.0
1064,2003-09-01,2003,9,36,BG,0.0
1065,2003-09-08,2003,9,37,BG,0.0
1066,2003-09-15,2003,9,38,BG,0.0
1067,2003-09-22,2003,9,39,BG,0.0
1068,2003-09-29,2003,9,40,BG,0.0
1069,2003-10-06,2003,10,41,BG,0.0
1070,2003-10-13,2003,10,42,BG,0.0
1071,2003-10-20,2003,10,43,BG,0.0
1072,2003-10-27,2003,10,44,BG,0.0
1073,2003-11-03,2003,11,45,BG,0.0
1074,2003-11-10,2003,11,46,BG,0.0
1075,2003-11-17,2003,11,47,BG,0.0
1076,2003-11-24,2003,11,48,BG,0.0
1077,2003-12-01,2003,12,49,BG,0.0
1078,2003-12-08,2003,12,50,BG,0.0
1079,2003-12-15,2003,12,51,BG,0.0
1080,2003-12-22,2003,12,52,BG,0.0
1081,2003-12-29,2003,12,1,BG,0.0
1082,2004-01-05,2004,1,2,BG,0.0
1083,2004-01-12,2004,1,3,BG,0.0
1084,2004-01-19,2004,1,4,BG,0.0
1085,2004-01-26,2004,1,5,BG,0.0
1086,2004-02-02,2004,2,6,BG,0.0
1087,2004-02-09,2004,2,7,BG,0.0
1088,2004-02-16,2004,2,8,BG,0.0
1089,2004-02-23,2004,2,9,BG,0.0
1090,2004-03-01,2004,3,10,BG,0.0
1091,2004-03-08,2004,3,11,BG,0.0
1092,2004-03-15,2004,3,12,BG,0.0
1093,2004-03-22,2004,3,13,BG,0.0
1094,2004-03-29,2004,3,14,BG,0.0
1095,2004-04-05,2004,4,15,BG,0.0
1096,2004-04-12,2004,4,16,BG,0.0
1097,2004-04-19,2004,4,17,BG,0.0
1098,2004-04-26,2004,4,18,BG,0.0
1099,2004-05-03,2004,5,19,BG,0.0
1100,2004-05-10,2004,5,20,BG,0.0
1101,2004-05-17,2004,5,21,BG,0.0
1102,2004-05-24,2004,5,22,BG,0.0
1103,2004-05-31,2004,5,23,BG,0.0
1104,2004-06-07,2004,6,24,BG,0.0
1105,2004-06-14,2004,6,25,BG,0.0
1106,2004-06-21,2004,6,26,BG,0.0
1107,2004-06-28,2004,6,27,BG,0.0
1108,2004-07-05,2004,7,28,BG,0.0
1109,2004-07-12,2004,7,29,BG,0.0
1110,2004-07-19,2004,7,30,BG,0.0
1111,2004-07-26,2004,7,31,BG,0.0
1112,2004-08-02,2004,8,32,BG,0.0
1113,2004-08-09,2004,8,33,BG,0.0
1114,2004-08-16,2004,8,34,BG,0.0
1115,2004-08-23,2004,8,35,BG,0.0
1116,2004-08-30,2004,8,36,BG,0.0
1117,2004-09-06,2004,9,37,BG,0.0
1118,2004-09-13,2004,9,38,BG,0.0
1119,2004-09-20,2004,9,39,BG,0.0
1120,2004-09-27,2004,9,40,BG,0.0
1121,2004-10-04,2004,10,41,BG,0.0
1122,2004-10-11,2004,10,42,BG,0.0
1123,2004-10-18,2004,10,43,BG,0.0
1124,2004-10-25,2004,10,44,BG,0.0
1125,2004-11-01,2004,11,45,BG,0.0
1126,2004-11-08,2004,11,46,BG,0.0
1127,2004-11-15,2004,11,47,BG,0.0
1128,2004-11-22,2004,11,48,BG,0.0
1129,2004-11-29,2004,11,49,BG,0.0
1130,2004-12-06,2004,12,50,BG,0.0
1131,2004-12-13,2004,12,51,BG,0.0
1132,2004-12-20,2004,12,52,BG,0.0
1133,2004-12-27,2004,12,53,BG,0.0
1134,2005-01-03,2005,1,1,BG,0.0
1135,2005-01-10,2005,1,2,BG,0.0
1136,2005-01-17,2005,1,3,BG,0.0
1137,2005-01-24,2005,1,4,BG,0.0
1138,2005-01-31,2005,1,5,BG,0.0
1139,2005-02-07,2005,2,6,BG,0.0
1140,2005-02-14,2005,2,7,BG,0.0
1141,2005-02-21,2005,2,8,BG,0.0
1142,2005-02-28,2005,2,9,BG,0.0
1143,2005-03-07,2005,3,10,BG,0.0
1144,2005-03-14,2005,3,11,BG,0.0
1145,2005-03-21,2005,3,12,BG,0.0
1146,2005-03-28,2005,3,13,BG,0.0
1147,2005-04-04,2005,4,14,BG,0.0
1148,2005-04-11,2005,4,15,BG,0.0
1149,2005-04-18,2005,4,16,BG,0.0
1150,2005-04-25,2005,4,17,BG,0.0
1151,2005-05-02,2005,5,18,BG,0.0
1152,2005-05-09,2005,5,19,BG,0.0
1153,2005-05-16,2005,5,20,BG,0.0
1154,2005-05-23,2005,5,21,BG,0.0
1155,2005-05-30,2005,5,22,BG,0.0
1156,2005-06-06,2005,6,23,BG,0.0
1157,2005-06-13,2005,6,24,BG,0.0
1158,2005-06-20,2005,6,25,BG,0.0
1159,2005-06-27,2005,6,26,BG,0.0
1160,2005-07-04,2005,7,27,BG,0.0
1161,2005-07-11,2005,7,28,BG,0.0
1162,2005-07-18,2005,7,29,BG,0.0
1163,2005-07-25,2005,7,30,BG,0.0
1164,2005-08-01,2005,8,31,BG,0.0
1165,2005-08-08,2005,8,32,BG,0.0
1166,2005-08-15,2005,8,33,BG,0.0
1167,2005-08-22,2005,8,34,BG,0.0
1168,2005-08-29,2005,8,35,BG,0.0
1169,2005-09-05,2005,9,36,BG,0.0
1170,2005-09-12,2005,9,37,BG,0.0
1171,2005-09-19,2005,9,38,BG,0.0
1172,2005-09-26,2005,9,39,BG,0.0
1173,2005-10-03,2005,10,40,BG,0.0
1174,2005-10-10,2005,10,41,BG,0.0
1175,2005-10-17,2005,10,42,BG,0.0
1176,2005-10-24,2005,10,43,BG,0.0
1177,2005-10-31,2005,10,44,BG,0.0
1178,2005-11-07,2005,11,45,BG,0.0
1179,2005-11-14,2005,11,46,BG,0.0
1180,2005-11-21,2005,11,47,BG,0.0
1181,2005-11-28,2005,11,48,BG,0.0
1182,2005-12-05,2005,12,49,BG,0.0
1183,2005-12-12,2005,12,50,BG,0.0
1184,2005-12-19,2005,12,51,BG,0.0
1185,2005-12-26,2005,12,52,BG,0.0
1186,2006-01-02,2006,1,1,BG,0.0
1187,2006-01-09,2006,1,2,BG,0.0
1188,2006-01-16,2006,1,3,BG,0.0
1189,2006-01-23,2006,1,4,BG,0.0
1190,2006-01-30,2006,1,5,BG,0.0
1191,2006-02-06,2006,2,6,BG,0.0
1192,2006-02-13,2006,2,7,BG,0.0
1193,2006-02-20,2006,2,8,BG,0.0
1194,2006-02-27,2006,2,9,BG,0.0
1195,2006-03-06,2006,3,10,BG,0.0
1196,2006-03-13,2006,3,11,BG,0.0
1197,2006-03-20,2006,3,12,BG,0.0
1198,2006-03-27,2006,3,13,BG,0.0
1199,2006-04-03,2006,4,14,BG,0.0
1200,2006-04-10,2006,4,15,BG,0.0
1201,2006-04-17,2006,4,16,BG,0.0
1202,2006-04-24,2006,4,17,BG,0.0
1203,2006-05-01,2006,5,18,BG,0.0
1204,2006-05-08,2006,5,19,BG,0.0
1205,2006-05-15,2006,5,20,BG,0.0
1206,2006-05-22,2006,5,21,BG,0.0
1207,2006-05-29,2006,5,22,BG,0.0
1208,2006-06-05,2006,6,23,BG,0.0
