,Date,Country,Price,Year,Month,Week
593,2013-11-11,BE,340.04,2013,11,46
594,2013-11-18,BE,336.9,2013,11,47
595,2013-11-25,BE,336.39,2013,11,48
596,2013-12-02,BE,336.8,2013,12,49
597,2013-12-09,BE,337.35,2013,12,50
598,2013-12-16,BE,337.95,2013,12,51
599,2013-12-23,BE,339.07,2013,12,52
600,2013-12-30,BE,339.04,2013,12,1
601,2014-01-06,BE,336.8,2014,1,2
602,2014-01-13,BE,336.64,2014,1,3
603,2014-01-20,BE,334.01,2014,1,4
604,2014-01-27,BE,333.6,2014,1,5
605,2014-02-03,BE,333.62,2014,2,6
606,2014-02-10,BE,334.03,2014,2,7
607,2014-02-17,BE,332.71,2014,2,8
608,2014-02-24,BE,332.82,2014,2,9
609,2014-03-03,BE,332.64,2014,3,10
610,2014-03-10,BE,334.82,2014,3,11
611,2014-03-17,BE,336.38,2014,3,12
612,2014-03-24,BE,336.37,2014,3,13
613,2014-03-31,BE,336.09,2014,3,14
614,2014-04-07,BE,336.59,2014,4,15
615,2014-04-14,BE,338.02,2014,4,16
616,2014-04-21,BE,336.34,2014,4,17
617,2014-04-28,BE,336.82,2014,4,18
618,2014-05-05,BE,336.49,2014,5,19
619,2014-05-12,BE,336.37,2014,5,20
620,2014-05-19,BE,336.37,2014,5,21
621,2014-05-26,BE,336.39,2014,5,22
622,2014-06-02,BE,337.01,2014,6,23
623,2014-06-09,BE,335.49,2014,6,24
624,2014-06-16,BE,336.42,2014,6,25
625,2014-06-23,BE,336.9,2014,6,26
626,2014-06-30,BE,336.1,2014,6,27
627,2014-07-07,BE,336.32,2014,7,28
628,2014-07-14,BE,336.92,2014,7,29
629,2014-07-21,BE,337.83,2014,7,30
630,2014-07-28,BE,334.02,2014,7,31
631,2014-08-04,BE,335.89,2014,8,32
632,2014-08-11,BE,336.49,2014,8,33
633,2014-08-18,BE,337.12,2014,8,34
634,2014-08-25,BE,337.91,2014,8,35
635,2014-09-01,BE,336.39,2014,9,36
636,2014-09-08,BE,333.86,2014,9,37
637,2014-09-15,BE,334.69,2014,9,38
638,2014-09-22,BE,334.87,2014,9,39
639,2014-09-29,BE,333.35,2014,9,40
640,2014-10-06,BE,333.1,2014,10,41
641,2014-10-13,BE,333.41,2014,10,42
642,2014-10-20,BE,331.89,2014,10,43
643,2014-10-27,BE,331.37,2014,10,44
644,2014-11-03,BE,331.32,2014,11,45
645,2014-11-10,BE,333.32,2014,11,46
646,2014-11-17,BE,332.82,2014,11,47
647,2014-11-24,BE,333.51,2014,11,48
648,2014-12-01,BE,332.17,2014,12,49
649,2014-12-08,BE,331.43,2014,12,50
650,2014-12-15,BE,331.19,2014,12,51
651,2014-12-22,BE,330.73,2014,12,52
652,2014-12-29,BE,331.48,2014,12,1
653,2015-01-05,BE,332.66,2015,1,2
654,2015-01-12,BE,333.21,2015,1,3
655,2015-01-19,BE,333.51,2015,1,4
656,2015-01-26,BE,335.12,2015,1,5
657,2015-02-02,BE,338.78,2015,2,6
658,2015-02-09,BE,339.21,2015,2,7
659,2015-02-16,BE,343.95,2015,2,8
660,2015-02-23,BE,344.82,2015,2,9
661,2015-03-02,BE,346.87,2015,3,10
662,2015-03-09,BE,348.35,2015,3,11
663,2015-03-16,BE,347.89,2015,3,12
664,2015-03-23,BE,347.78,2015,3,13
665,2015-03-30,BE,350.96,2015,3,14
666,2015-04-06,BE,351.83,2015,4,15
667,2015-04-13,BE,350.66,2015,4,16
668,2015-04-20,BE,351.51,2015,4,17
669,2015-04-27,BE,351.31,2015,4,18
670,2015-05-04,BE,351.03,2015,5,19
671,2015-05-11,BE,350.77,2015,5,20
672,2015-05-18,BE,350.37,2015,5,21
673,2015-05-25,BE,350.74,2015,5,22
674,2015-06-01,BE,350.62,2015,6,23
675,2015-06-08,BE,350.8,2015,6,24
676,2015-06-15,BE,352.49,2015,6,25
677,2015-06-22,BE,352.99,2015,6,26
678,2015-06-29,BE,350.07,2015,6,27
679,2015-07-06,BE,349.97,2015,7,28
680,2015-07-13,BE,350.28,2015,7,29
681,2015-07-20,BE,349.39,2015,7,30
682,2015-07-27,BE,349.58,2015,7,31
683,2015-08-03,BE,351.63,2015,8,32
684,2015-08-10,BE,351.49,2015,8,33
685,2015-08-17,BE,351.86,2015,8,34
686,2015-08-24,BE,351.01,2015,8,35
687,2015-08-31,BE,351.43,2015,8,36
688,2015-09-07,BE,350.52,2015,9,37
689,2015-09-14,BE,349.98,2015,9,38
690,2015-09-21,BE,349.56,2015,9,39
691,2015-09-28,BE,348.56,2015,9,40
692,2015-10-05,BE,347.69,2015,10,41
693,2015-10-12,BE,349.37,2015,10,42
694,2015-10-19,BE,348.53,2015,10,43
695,2015-10-26,BE,348.09,2015,10,44
696,2015-11-02,BE,347.94,2015,11,45
697,2015-11-09,BE,343.53,2015,11,46
698,2015-11-16,BE,341.76,2015,11,47
699,2015-11-23,BE,342.11,2015,11,48
700,2015-11-30,BE,340.15,2015,11,49
701,2015-12-07,BE,338.48,2015,12,50
702,2015-12-14,BE,339.77,2015,12,51
703,2015-12-21,BE,340.24,2015,12,52
704,2015-12-28,BE,341.11,2015,12,53
705,2016-01-04,BE,341.17,2016,1,1
706,2016-01-11,BE,340.28,2016,1,2
707,2016-01-18,BE,341.27,2016,1,3
708,2016-01-25,BE,339.47,2016,1,4
709,2016-02-01,BE,339.38,2016,2,5
710,2016-02-08,BE,339.34,2016,2,6
711,2016-02-15,BE,337.73,2016,2,7
712,2016-02-22,BE,336.44,2016,2,8
713,2016-02-29,BE,337.38,2016,2,9
714,2016-03-07,BE,336.64,2016,3,10
715,2016-03-14,BE,336.34,2016,3,11
716,2016-03-21,BE,337.63,2016,3,12
717,2016-03-28,BE,338.72,2016,3,13
718,2016-04-04,BE,337.65,2016,4,14
719,2016-04-11,BE,336.11,2016,4,15
720,2016-04-18,BE,334.62,2016,4,16
721,2016-04-25,BE,333.55,2016,4,17
722,2016-05-02,BE,333.62,2016,5,18
723,2016-05-09,BE,332.53,2016,5,19
724,2016-05-16,BE,332.59,2016,5,20
725,2016-05-23,BE,334.39,2016,5,21
726,2016-05-30,BE,334.43,2016,5,22
727,2016-06-06,BE,334.43,2016,6,23
728,2016-06-13,BE,335.58,2016,6,24
729,2016-06-20,BE,335.36,2016,6,25
730,2016-06-27,BE,334.65,2016,6,26
731,2016-07-04,BE,334.75,2016,7,27
732,2016-07-11,BE,334.94,2016,7,28
733,2016-07-18,BE,334.24,2016,7,29
734,2016-07-25,BE,334.02,2016,7,30
735,2016-08-01,BE,332.37,2016,8,31
736,2016-08-08,BE,333.01,2016,8,32
737,2016-08-15,BE,332.24,2016,8,33
738,2016-08-22,BE,332.22,2016,8,34
739,2016-08-29,BE,332.23,2016,8,35
740,2016-09-05,BE,333.38,2016,9,36
741,2016-09-12,BE,336.64,2016,9,37
742,2016-09-19,BE,336.69,2016,9,38
743,2016-09-26,BE,336.23,2016,9,39
744,2016-10-03,BE,336.23,2016,10,40
745,2016-10-10,BE,337.0,2016,10,41
746,2016-10-17,BE,337.8,2016,10,42
747,2016-10-24,BE,339.12,2016,10,43
748,2016-10-31,BE,336.87,2016,10,44
749,2016-11-07,BE,335.43,2016,11,45
750,2016-11-14,BE,335.16,2016,11,46
751,2016-11-21,BE,333.93,2016,11,47
752,2016-11-28,BE,333.09,2016,11,48
753,2016-12-05,BE,333.01,2016,12,49
754,2016-12-12,BE,333.99,2016,12,50
755,2016-12-19,BE,334.98,2016,12,51
756,2016-12-26,BE,335.77,2016,12,52
757,2017-01-02,BE,337.05,2017,1,1
758,2017-01-09,BE,338.14,2017,1,2
759,2017-01-16,BE,339.63,2017,1,3
760,2017-01-23,BE,338.71,2017,1,4
761,2017-01-30,BE,,2017,1,5
762,2017-02-06,BE,,2017,2,6
763,2017-02-13,BE,339.03,2017,2,7
764,2017-02-20,BE,338.31,2017,2,8
765,2017-02-27,BE,336.87,2017,2,9
766,2017-03-06,BE,335.22,2017,3,10
767,2017-03-13,BE,335.22,2017,3,11
768,2017-03-20,BE,336.45,2017,3,12
769,2017-03-27,BE,337.54,2017,3,13
770,2017-04-03,BE,337.54,2017,4,14
771,2017-04-10,BE,337.54,2017,4,15
772,2017-04-17,BE,338.23,2017,4,16
773,2017-04-24,BE,337.66,2017,4,17
774,2017-05-01,BE,334.55,2017,5,18
775,2017-05-08,BE,338.34,2017,5,19
776,2017-05-15,BE,339.39,2017,5,20
777,2017-05-22,BE,340.09,2017,5,21
778,2017-05-29,BE,340.14,2017,5,22
779,2017-06-05,BE,339.43,2017,6,23
780,2017-06-12,BE,340.08,2017,6,24
781,2017-06-19,BE,338.72,2017,6,25
782,2017-06-26,BE,340.03,2017,6,26
783,2017-07-03,BE,338.71,2017,7,27
784,2017-07-10,BE,337.52,2017,7,28
785,2017-07-17,BE,338.14,2017,7,29
786,2017-07-24,BE,336.95,2017,7,30
787,2017-07-31,BE,335.69,2017,7,31
788,2017-08-07,BE,334.49,2017,8,32
789,2017-08-14,BE,332.97,2017,8,33
790,2017-08-21,BE,334.25,2017,8,34
791,2017-08-28,BE,334.59,2017,8,35
792,2017-09-04,BE,335.7,2017,9,36
793,2017-09-11,BE,336.27,2017,9,37
794,2017-09-18,BE,337.14,2017,9,38
795,2017-09-25,BE,338.35,2017,9,39
796,2017-10-02,BE,339.37,2017,10,40
797,2017-10-09,BE,338.62,2017,10,41
798,2017-10-16,BE,338.71,2017,10,42
799,2017-10-23,BE,338.75,2017,10,43
800,2017-10-30,BE,340.18,2017,10,44
801,2017-11-06,BE,339.07,2017,11,45
802,2017-11-13,BE,338.09,2017,11,46
803,2017-11-20,BE,338.43,2017,11,47
804,2017-11-27,BE,338.6,2017,11,48
805,2017-12-04,BE,337.67,2017,12,49
806,2017-12-11,BE,336.91,2017,12,50
807,2017-12-18,BE,334.97,2017,12,51
808,2017-12-25,BE,336.17,2017,12,52
809,2018-01-01,BE,335.32,2018,1,1
810,2018-01-08,BE,335.35,2018,1,2
811,2018-01-15,BE,332.85,2018,1,3
812,2018-01-22,BE,331.38,2018,1,4
813,2018-01-29,BE,328.95,2018,1,5
814,2018-02-05,BE,332.06,2018,2,6
815,2018-02-12,BE,332.06,2018,2,7
816,2018-02-19,BE,334.62,2018,2,8
817,2018-02-26,BE,336.97,2018,2,9
818,2018-03-05,BE,336.2,2018,3,10
819,2018-03-12,BE,335.53,2018,3,11
820,2018-03-19,BE,334.34,2018,3,12
821,2018-03-26,BE,336.03,2018,3,13
822,2018-04-02,BE,336.88,2018,4,14
823,2018-04-09,BE,338.27,2018,4,15
824,2018-04-16,BE,338.94,2018,4,16
825,2018-04-23,BE,338.13,2018,4,17
826,2018-04-30,BE,337.55,2018,4,18
827,2018-05-07,BE,337.74,2018,5,19
828,2018-05-14,BE,338.27,2018,5,20
829,2018-05-21,BE,338.27,2018,5,21
830,2018-05-28,BE,338.79,2018,5,22
831,2018-06-04,BE,337.9,2018,6,23
832,2018-06-11,BE,338.03,2018,6,24
833,2018-06-18,BE,339.63,2018,6,25
834,2018-06-25,BE,338.75,2018,6,26
835,2018-07-02,BE,339.79,2018,7,27
836,2018-07-09,BE,340.09,2018,7,28
837,2018-07-16,BE,339.16,2018,7,29
838,2018-07-23,BE,339.36,2018,7,30
839,2018-07-30,BE,339.09,2018,7,31
840,2018-08-06,BE,339.99,2018,8,32
841,2018-08-13,BE,338.51,2018,8,33
842,2018-08-20,BE,338.48,2018,8,34
843,2018-08-27,BE,339.32,2018,8,35
844,2018-09-03,BE,338.03,2018,9,36
845,2018-09-10,BE,337.11,2018,9,37
846,2018-09-17,BE,336.63,2018,9,38
847,2018-09-24,BE,338.28,2018,9,39
848,2018-10-01,BE,339.35,2018,10,40
849,2018-10-08,BE,337.93,2018,10,41
850,2018-10-15,BE,339.16,2018,10,42
851,2018-10-22,BE,337.93,2018,10,43
852,2018-10-29,BE,339.01,2018,10,44
853,2018-11-05,BE,339.51,2018,11,45
854,2018-11-12,BE,338.41,2018,11,46
855,2018-11-19,BE,339.43,2018,11,47
856,2018-11-26,BE,338.82,2018,11,48
857,2018-12-03,BE,340.0,2018,12,49
858,2018-12-10,BE,339.23,2018,12,50
859,2018-12-17,BE,339.23,2018,12,51
860,2018-12-24,BE,339.23,2018,12,52
861,2018-12-31,BE,337.36,2018,12,1
862,2019-01-07,BE,338.45,2019,1,2
863,2019-01-14,BE,338.0,2019,1,3
864,2019-01-21,BE,338.0,2019,1,4
865,2019-01-28,BE,338.02,2019,1,5
866,2019-02-04,BE,338.02,2019,2,6
867,2019-02-11,BE,337.2,2019,2,7
868,2019-02-18,BE,337.61,2019,2,8
869,2019-02-25,BE,338.82,2019,2,9
870,2019-03-04,BE,337.59,2019,3,10
871,2019-03-11,BE,337.59,2019,3,11
872,2019-03-18,BE,338.95,2019,3,12
873,2019-03-25,BE,338.97,2019,3,13
874,2019-04-01,BE,339.8,2019,4,14
875,2019-04-08,BE,339.96,2019,4,15
876,2019-04-15,BE,339.01,2019,4,16
877,2019-04-22,BE,338.43,2019,4,17
878,2019-04-29,BE,337.62,2019,4,18
879,2019-05-06,BE,338.78,2019,5,19
880,2019-05-13,BE,340.22,2019,5,20
881,2019-05-20,BE,338.85,2019,5,21
882,2019-05-27,BE,338.85,2019,5,22
883,2019-06-03,BE,338.86,2019,6,23
884,2019-06-10,BE,340.12,2019,6,24
885,2019-06-17,BE,338.89,2019,6,25
886,2019-06-24,BE,338.07,2019,6,26
887,2019-07-01,BE,337.06,2019,7,27
888,2019-07-08,BE,337.41,2019,7,28
889,2019-07-15,BE,336.21,2019,7,29
890,2019-07-22,BE,336.72,2019,7,30
891,2019-07-29,BE,338.07,2019,7,31
892,2019-08-05,BE,339.61,2019,8,32
893,2019-08-12,BE,338.59,2019,8,33
894,2019-08-19,BE,338.59,2019,8,34
895,2019-08-26,BE,338.52,2019,8,35
896,2019-09-02,BE,337.99,2019,9,36
897,2019-09-09,BE,340.43,2019,9,37
898,2019-09-16,BE,339.05,2019,9,38
899,2019-09-23,BE,337.69,2019,9,39
900,2019-09-30,BE,338.63,2019,9,40
901,2019-10-07,BE,338.63,2019,10,41
902,2019-10-14,BE,338.22,2019,10,42
903,2019-10-21,BE,337.22,2019,10,43
904,2019-10-28,BE,337.79,2019,10,44
905,2019-11-04,BE,337.72,2019,11,45
906,2019-11-11,BE,337.75,2019,11,46
907,2019-11-18,BE,336.83,2019,11,47
908,2019-11-25,BE,336.05,2019,11,48
909,2019-12-02,BE,337.47,2019,12,49
910,2019-12-09,BE,337.47,2019,12,50
911,2019-12-16,BE,338.98,2019,12,51
912,2019-12-23,BE,337.99,2019,12,52
913,2019-12-30,BE,336.55,2019,12,1
914,2020-01-06,BE,336.55,2020,1,2
915,2020-01-13,BE,336.75,2020,1,3
916,2020-01-20,BE,336.7,2020,1,4
917,2020-01-27,BE,337.6,2020,1,5
918,2020-02-03,BE,339.1,2020,2,6
919,2020-02-10,BE,340.79,2020,2,7
920,2020-02-17,BE,340.84,2020,2,8
921,2020-02-24,BE,342.97,2020,2,9
922,2020-03-02,BE,342.87,2020,3,10
923,2020-03-09,BE,342.88,2020,3,11
924,2020-03-16,BE,340.79,2020,3,12
925,2020-03-23,BE,340.7,2020,3,13
926,2020-03-30,BE,340.46,2020,3,14
927,2020-04-06,BE,342.62,2020,4,15
928,2020-04-13,BE,342.85,2020,4,16
929,2020-04-20,BE,340.86,2020,4,17
930,2020-04-27,BE,339.75,2020,4,18
931,2020-05-04,BE,337.45,2020,5,19
932,2020-05-11,BE,335.21,2020,5,20
933,2020-05-18,BE,337.31,2020,5,21
934,2020-05-25,BE,335.67,2020,5,22
935,2020-06-01,BE,335.77,2020,6,23
936,2020-06-08,BE,335.86,2020,6,24
937,2020-06-15,BE,335.87,2020,6,25
938,2020-06-22,BE,336.7,2020,6,26
939,2020-06-29,BE,336.04,2020,6,27
940,2020-07-06,BE,336.13,2020,7,28
941,2020-07-13,BE,336.13,2020,7,29
942,2020-07-20,BE,336.4,2020,7,30
943,2020-07-27,BE,336.4,2020,7,31
944,2020-08-03,BE,336.4,2020,8,32
945,2020-08-10,BE,336.4,2020,8,33
946,2020-08-17,BE,336.39,2020,8,34
947,2020-08-24,BE,336.38,2020,8,35
948,2020-08-31,BE,336.38,2020,8,36
949,2020-09-07,BE,336.47,2020,9,37
950,2020-09-14,BE,336.65,2020,9,38
951,2020-09-21,BE,336.65,2020,9,39
952,2020-09-28,BE,335.74,2020,9,40
953,2020-10-05,BE,335.58,2020,10,41
954,2020-10-12,BE,335.36,2020,10,42
955,2020-10-19,BE,335.36,2020,10,43
956,2020-10-26,BE,335.27,2020,10,44
957,2020-11-02,BE,335.25,2020,11,45
958,2020-11-09,BE,335.27,2020,11,46
959,2020-11-16,BE,335.27,2020,11,47
960,2020-11-23,BE,335.27,2020,11,48
961,2020-11-30,BE,335.27,2020,11,49
962,2020-12-07,BE,335.27,2020,12,50
963,2020-12-14,BE,335.28,2020,12,51
964,2020-12-21,BE,335.28,2020,12,52
965,2020-12-28,BE,334.86,2020,12,53
966,2021-01-04,BE,334.86,2021,1,1
967,2021-01-11,BE,334.88,2021,1,2
968,2021-01-18,BE,334.96,2021,1,3
969,2021-01-25,BE,334.87,2021,1,4
970,2021-02-01,BE,335.05,2021,2,5
971,2021-02-08,BE,335.14,2021,2,6
972,2021-02-15,BE,335.07,2021,2,7
973,2021-02-22,BE,335.15,2021,2,8
974,2021-03-01,BE,335.15,2021,3,9
975,2021-03-08,BE,335.63,2021,3,10
976,2021-03-15,BE,336.11,2021,3,11
977,2021-03-22,BE,336.49,2021,3,12
978,2021-03-29,BE,336.59,2021,3,13
979,2021-04-05,BE,339.24,2021,4,14
980,2021-04-12,BE,336.73,2021,4,15
981,2021-04-19,BE,342.59,2021,4,16
982,2021-04-26,BE,344.33,2021,4,17
983,2021-05-03,BE,337.97,2021,5,18
984,2021-05-10,BE,348.25,2021,5,19
985,2021-05-17,BE,349.3,2021,5,20
986,2021-05-24,BE,348.98,2021,5,21
987,2021-05-31,BE,351.01,2021,5,22
988,2021-06-07,BE,357.35,2021,6,23
989,2021-06-14,BE,360.2,2021,6,24
990,2021-06-21,BE,359.83,2021,6,25
991,2021-06-28,BE,357.47,2021,6,26
992,2021-07-05,BE,360.71,2021,7,27
993,2021-07-12,BE,360.65,2021,7,28
994,2021-07-19,BE,361.58,2021,7,29
995,2021-07-26,BE,361.68,2021,7,30
996,2021-08-02,BE,362.02,2021,8,31
997,2021-08-09,BE,361.11,2021,8,32
998,2021-08-16,BE,360.2,2021,8,33
999,2021-08-23,BE,362.77,2021,8,34
1000,2021-08-30,BE,367.91,2021,8,35
1001,2021-09-06,BE,367.82,2021,9,36
1002,2021-09-13,BE,369.77,2021,9,37
1003,2002-07-01,BG,,2002,7,27
1004,2002-07-08,BG,,2002,7,28
1005,2002-07-15,BG,,2002,7,29
1006,2002-07-22,BG,,2002,7,30
1007,2002-07-29,BG,,2002,7,31
1008,2002-08-05,BG,,2002,8,32
1009,2002-08-12,BG,,2002,8,33
1010,2002-08-19,BG,,2002,8,34
1011,2002-08-26,BG,,2002,8,35
1012,2002-09-02,BG,,2002,9,36
1013,2002-09-09,BG,,2002,9,37
1014,2002-09-16,BG,,2002,9,38
1015,2002-09-23,BG,,2002,9,39
1016,2002-09-30,BG,,2002,9,40
1017,2002-10-07,BG,,2002,10,41
1018,2002-10-14,BG,,2002,10,42
1019,2002-10-21,BG,,2002,10,43
1020,2002-10-28,BG,,2002,10,44
1021,2002-11-04,BG,,2002,11,45
1022,2002-11-11,BG,,2002,11,46
1023,2002-11-18,BG,,2002,11,47
1024,2002-11-25,BG,,2002,11,48
1025,2002-12-02,BG,,2002,12,49
1026,2002-12-09,BG,,2002,12,50
1027,2002-12-16,BG,,2002,12,51
1028,2002-12-23,BG,,2002,12,52
1029,2002-12-30,BG,,2002,12,1
1030,2003-01-06,BG,,2003,1,2
1031,2003-01-13,BG,,2003,1,3
1032,2003-01-20,BG,,2003,1,4
1033,2003-01-27,BG,,2003,1,5
1034,2003-02-03,BG,,2003,2,6
1035,2003-02-10,BG,,2003,2,7
1036,2003-02-17,BG,,2003,2,8
1037,2003-02-24,BG,,2003,2,9
1038,2003-03-03,BG,,2003,3,10
1039,2003-03-10,BG,,2003,3,11
1040,2003-03-17,BG,,2003,3,12
1041,2003-03-24,BG,,2003,3,13
1042,2003-03-31,BG,,2003,3,14
1043,2003-04-07,BG,,2003,4,15
1044,2003-04-14,BG,,2003,4,16
1045,2003-04-21,BG,,2003,4,17
1046,2003-04-28,BG,,2003,4,18
1047,2003-05-05,BG,,2003,5,19
1048,2003-05-12,BG,,2003,5,20
1049,2003-05-19,BG,,2003,5,21
1050,2003-05-26,BG,,2003,5,22
1051,2003-06-02,BG,,2003,6,23
1052,2003-06-09,BG,,2003,6,24
1053,2003-06-16,BG,,2003,6,25
1054,2003-06-23,BG,,2003,6,26
1055,2003-06-30,BG,,2003,6,27
1056,2003-07-07,BG,,2003,7,28
1057,2003-07-14,BG,,2003,7,29
1058,2003-07-21,BG,,2003,7,30
1059,2003-07-28,BG,,2003,7,31
1060,2003-08-04,BG,,2003,8,32
1061,2003-08-11,BG,,2003,8,33
1062,2003-08-18,BG,,2003,8,34
1063,2003-08-25,BG,,2003,8,35
1064,2003-09-01,BG,,2003,9,36
1065,2003-09-08,BG,,2003,9,37
1066,2003-09-15,BG,,2003,9,38
1067,2003-09-22,BG,,2003,9,39
1068,2003-09-29,BG,,2003,9,40
1069,2003-10-06,BG,,2003,10,41
1070,2003-10-13,BG,,2003,10,42
1071,2003-10-20,BG,,2003,10,43
1072,2003-10-27,BG,,2003,10,44
1073,2003-11-03,BG,,2003,11,45
1074,2003-11-10,BG,,2003,11,46
1075,2003-11-17,BG,,2003,11,47
1076,2003-11-24,BG,,2003,11,48
1077,2003-12-01,BG,,2003,12,49
1078,2003-12-08,BG,,2003,12,50
1079,2003-12-15,BG,,2003,12,51
1080,2003-12-22,BG,,2003,12,52
1081,2003-12-29,BG,,2003,12,1
1082,2004-01-05,BG,,2004,1,2
1083,2004-01-12,BG,,2004,1,3
1084,2004-01-19,BG,,2004,1,4
1085,2004-01-26,BG,,2004,1,5
1086,2004-02-02,BG,,2004,2,6
1087,2004-02-09,BG,,2004,2,7
1088,2004-02-16,BG,,2004,2,8
1089,2004-02-23,BG,,2004,2,9
1090,2004-03-01,BG,,2004,3,10
1091,2004-03-08,BG,,2004,3,11
1092,2004-03-15,BG,,2004,3,12
1093,2004-03-22,BG,,2004,3,13
1094,2004-03-29,BG,,2004,3,14
1095,2004-04-05,BG,,2004,4,15
1096,2004-04-12,BG,,2004,4,16
1097,2004-04-19,BG,,2004,4,17
1098,2004-04-26,BG,,2004,4,18
1099,2004-05-03,BG,,2004,5,19
1100,2004-05-10,BG,,2004,5,20
1101,2004-05-17,BG,,2004,5,21
1102,2004-05-24,BG,,2004,5,22
1103,2004-05-31,BG,,2004,5,23
1104,2004-06-07,BG,,2004,6,24
1105,2004-06-14,BG,,2004,6,25
1106,2004-06-21,BG,,2004,6,26
1107,2004-06-28,BG,,2004,6,27
1108,2004-07-05,BG,,2004,7,28
1109,2004-07-12,BG,,2004,7,29
1110,2004-07-19,BG,,2004,7,30
1111,2004-07-26,BG,,2004,7,31
1112,2004-08-02,BG,,2004,8,32
1113,2004-08-09,BG,,2004,8,33
1114,2004-08-16,BG,,2004,8,34
1115,2004-08-23,BG,,2004,8,35
1116,2004-08-30,BG,,2004,8,36
1117,2004-09-06,BG,,2004,9,37
1118,2004-09-13,BG,,2004,9,38
1119,2004-09-20,BG,,2004,9,39
1120,2004-09-27,BG,,2004,9,40
1121,2004-10-04,BG,,2004,10,41
1122,2004-10-11,BG,,2004,10,42
1123,2004-10-18,BG,,2004,10,43
1124,2004-10-25,BG,,2004,10,44
1125,2004-11-01,BG,,2004,11,45
1126,2004-11-08,BG,,2004,11,46
1127,2004-11-15,BG,,2004,11,47
1128,2004-11-22,BG,,2004,11,48
1129,2004-11-29,BG,,2004,11,49
1130,2004-12-06,BG,,2004,12,50
1131,2004-12-13,BG,,2004,12,51
1132,2004-12-20,BG,,2004,12,52
1133,2004-12-27,BG,,2004,12,53
1134,2005-01-03,BG,,2005,1,1
1135,2005-01-10,BG,,2005,1,2
1136,2005-01-17,BG,,2005,1,3
1137,2005-01-24,BG,,2005,1,4
1138,2005-01-31,BG,,2005,1,5
1139,2005-02-07,BG,,2005,2,6
1140,2005-02-14,BG,,2005,2,7
1141,2005-02-21,BG,,2005,2,8
1142,2005-02-28,BG,,2005,2,9
1143,2005-03-07,BG,,2005,3,10
1144,2005-03-14,BG,,2005,3,11
1145,2005-03-21,BG,,2005,3,12
1146,2005-03-28,BG,,2005,3,13
1147,2005-04-04,BG,,2005,4,14
1148,2005-04-11,BG,,2005,4,15
1149,2005-04-18,BG,,2005,4,16
1150,2005-04-25,BG,,2005,4,17
1151,2005-05-02,BG,,2005,5,18
1152,2005-05-09,BG,,2005,5,19
1153,2005-05-16,BG,,2005,5,20
1154,2005-05-23,BG,,2005,5,21
1155,2005-05-30,BG,,2005,5,22
1156,2005-06-06,BG,,2005,6,23
1157,2005-06-13,BG,,2005,6,24
1158,2005-06-20,BG,,2005,6,25
1159,2005-06-27,BG,,2005,6,26
1160,2005-07-04,BG,,2005,7,27
1161,2005-07-11,BG,,2005,7,28
1162,2005-07-18,BG,,2005,7,29
1163,2005-07-25,BG,,2005,7,30
1164,2005-08-01,BG,,2005,8,31
1165,2005-08-08,BG,,2005,8,32
1166,2005-08-15,BG,,2005,8,33
1167,2005-08-22,BG,,2005,8,34
1168,2005-08-29,BG,,2005,8,35
1169,2005-09-05,BG,,2005,9,36
1170,2005-09-12,BG,,2005,9,37
1171,2005-09-19,BG,,2005,9,38
1172,2005-09-26,BG,,2005,9,39
1173,2005-10-03,BG,,2005,10,40
1174,2005-10-10,BG,,2005,10,41
1175,2005-10-17,BG,,2005,10,42
1176,2005-10-24,BG,,2005,10,43
1177,2005-10-31,BG,,2005,10,44
1178,2005-11-07,BG,,2005,11,45
1179,2005-11-14,BG,,2005,11,46
1180,2005-11-21,BG,,2005,11,47
1181,2005-11-28,BG,,2005,11,48
1182,2005-12-05,BG,,2005,12,49
1183,2005-12-12,BG,,2005,12,50
1184,2005-12-19,BG,,2005,12,51
1185,2005-12-26,BG,,2005,12,52
1186,2006-01-02,BG,,2006,1,1
1187,2006-01-09,BG,,2006,1,2
1188,2006-01-16,BG,,2006,1,3
1189,2006-01-23,BG,,2006,1,4
1190,2006-01-30,BG,,2006,1,5
1191,2006-02-06,BG,,2006,2,6
1192,2006-02-13,BG,,2006,2,7
1193,2006-02-20,BG,,2006,2,8
1194,2006-02-27,BG,,2006,2,9
1195,2006-03-06,BG,,2006,3,10
1196,2006-03-13,BG,,2006,3,11
1197,2006-03-20,BG,,2006,3,12
1198,2006-03-27,BG,,2006,3,13
1199,2006-04-03,BG,,2006,4,14
1200,2006-04-10,BG,,2006,4,15
1201,2006-04-17,BG,,2006,4,16
1202,2006-04-24,BG,,2006,4,17
1203,2006-05-01,BG,,2006,5,18
1204,2006-05-08,BG,,2006,5,19
1205,2006-05-15,BG,,2006,5,20
1206,2006-05-22,BG,,2006,5,21
1207,2006-05-29,BG,,2006,5,22
1208,2006-06-05,BG,,2006,6,23
1209,2006-06-12,BG,,2006,6,24
1210,2006-06-19,BG,,2006,6,25
1211,2006-06-26,BG,,2006,6,26
1212,2006-07-03,BG,,2006,7,27
1213,2006-07-10,BG,,2006,7,28
1214,2006-07-17,BG,,2006,7,29
1215,2006-07-24,BG,,2006,7,30
1216,2006-07-31,BG,,2006,7,31
1217,2006-08-07,BG,,2006,8,32
1218,2006-08-14,BG,,2006,8,33
